7	8	2	0.000000
8	0	2	0.000000
8	1	2	0.000000
8	2	2	0.000000
8	3	2	0.000000
8	4	2	0.000000
8	5	2	0.000000
8	6	2	0.000000
8	7	2	0.000000
8	8	2	0.000000
0	0	3	0.000000
0	1	3	0.000000
0	2	3	0.000000
0	3	3	0.000000
0	4	3	0.000000
0	5	3	0.000000
0	6	3	0.000000
0	7	3	0.000000
0	8	3	0.000000
1	0	3	0.000000
1	1	3	0.010000
1	2	3	0.030000
1	3	3	0.060000
1	4	3	0.070000
1	5	3	0.060000
1	6	3	0.030000
1	7	3	0.010000
1	8	3	0.000000
2	0	3	0.000000
2	1	3	0.030000
2	2	3	0.200000
2	3	3	0.400000
2	4	3	0.540000
2	5	3	0.400000
2	6	3	0.200000
2	7	3	0.030000
2	8	3	0.000000
3	0	3	0.000000
3	1	3	0.060000
3	2	3	0.400000
3	3	3	1.710000
3	4	3	1.990000
3	5	3	1.710000
3	6	3	0.400000
3	7	3	0.060000
3	8	3	0.000000
4	0	3	0.000000
4	1	3	0.070000
4	2	3	0.540000
4	3	3	1.990000
4	4	3	10.000000
4	5	3	1.990000
4	6	3	0.540000
4	7	3	0.070000
4	8	3	0.000000
5	0	3	0.000000
5	1	3	0.060000
5	2	3	0.400000
5	3	3	1.710000
5	4	3	1.990000
5	5	3	1.710000
5	6	3	0.400000
5	7	3	0.060000
5	8	3	0.000000
6	0	3	0.000000
6	1	3	0.030000
6	2	3	0.200000
6	3	3	0.400000
6	4	3	0.540000
6	5	3	0.400000
6	6	3	0.200000
6	7	3	0.030000
6	8	3	0.000000
7	0	3	0.000000
7	1	3	0.010000
7	2	3	0.030000
7	3	3	0.060000
7	4	3	0.070000
7	5	3	0.060000
7	6	3	0.030000
7	7	3	0.010000
7	8	3	0.000000
8	0	3	0.000000
8	1	3	0.000000
8	2	3	0.000000
8	3	3	0.000000
8	4	3	0.000000
8	5	3	0.000000
8	6	3	0.000000
8	7	3	0.000000
8	8	3	0.000000
0	0	4	0.001000
0	1	4	0.004000
0	2	4	0.010000
0	3	4	0.016000
0	4	4	0.019000
0	5	4	0.016000
0	6	4	0.010000
0	7	4	0.004000
0	8	4	0.001000
1	0	4	0.004000
1	1	4	0.028000
1	2	4	0.076000
1	3	4	0.136000
1	4	4	0.160000
1	5	4	0.136000
1	6	4	0.076000
1	7	4	0.028000
1	8	4	0.004000
2	0	4	0.010000
2	1	4	0.076000
2	2	4	0.310000
2	3	4	0.580000
2	4	4	0.748000
2	5	4	0.580000
2	6	4	0.310000
2	7	4	0.076000
2	8	4	0.010000
3	0	4	0.016000
3	1	4	0.136000
3	2	4	0.580000
3	3	4	1.948000
3	4	4	2.272000
3	5	4	1.948000
3	6	4	0.580000
3	7	4	0.136000
3	8	4	0.016000
4	0	4	0.019000
4	1	4	0.160000
4	2	4	0.748000
4	3	4	2.272000
4	4	4	10.000000
4	5	4	2.272000
4	6	4	0.748000
4	7	4	0.160000
4	8	4	0.019000
5	0	4	0.016000
5	1	4	0.136000
5	2	4	0.580000
5	3	4	1.948000
5	4	4	2.272000
5	5	4	1.948000
5	6	4	0.580000
5	7	4	0.136000
5	8	4	0.016000
6	0	4	0.010000
6	1	4	0.076000
6	2	4	0.310000
6	3	4	0.580000
6	4	4	0.748000
6	5	4	0.580000
6	6	4	0.310000
6	7	4	0.076000
6	8	4	0.010000
7	0	4	0.004000
7	1	4	0.028000
7	2	4	0.076000
7	3	4	0.136000
7	4	4	0.160000
7	5	4	0.136000
7	6	4	0.076000
7	7	4	0.028000
7	8	4	0.004000
8	0	4	0.001000
8	1	4	0.004000
8	2	4	0.010000
8	3	4	0.016000
8	4	4	0.019000
8	5	4	0.016000
8	6	4	0.010000
8	7	4	0.004000
8	8	4	0.001000
0	0	5	0.004300
0	1	5	0.013900
0	2	5	0.031000
0	3	5	0.048100
0	4	5	0.055900
0	5	5	0.048100
0	6	5	0.031000
0	7	5	0.013900
0	8	5	0.004300
1	0	5	0.013900
1	1	5	0.054700
1	2	5	0.131200
1	3	5	0.219100
1	4	5	0.255100
1	5	5	0.219100
1	6	5	0.131200
1	7	5	0.054700
1	8	5	0.013900
2	0	5	0.031000
2	1	5	0.131200
2	2	5	0.418000
2	3	5	0.739000
2	4	5	0.925600
2	5	5	0.739000
2	6	5	0.418000
2	7	5	0.131200
2	8	5	0.031000
3	0	5	0.048100
3	1	5	0.219100
3	2	5	0.739000
3	3	5	2.140600
3	4	5	2.489200
3	5	5	2.140600
3	6	5	0.739000
3	7	5	0.219100
3	8	5	0.048100
4	0	5	0.055900
4	1	5	0.255100
4	2	5	0.925600
4	3	5	2.489200
4	4	5	10.000000
4	5	5	2.489200
4	6	5	0.925600
4	7	5	0.255100
4	8	5	0.055900
5	0	5	0.048100
5	1	5	0.219100
5	2	5	0.739000
5	3	5	2.140600
5	4	5	2.489200
5	5	5	2.140600
5	6	5	0.739000
5	7	5	0.219100
5	8	5	0.048100
6	0	5	0.031000
6	1	5	0.131200
6	2	5	0.418000
6	3	5	0.739000
6	4	5	0.925600
6	5	5	0.739000
6	6	5	0.418000
6	7	5	0.131200
6	8	5	0.031000
7	0	5	0.013900
7	1	5	0.054700
7	2	5	0.131200
7	3	5	0.219100
7	4	5	0.255100
7	5	5	0.219100
7	6	5	0.131200
7	7	5	0.054700
7	8	5	0.013900
8	0	5	0.004300
8	1	5	0.013900
8	2	5	0.031000
8	3	5	0.048100
8	4	5	0.055900
8	5	5	0.048100
8	6	5	0.031000
8	7	5	0.013900
8	8	5	0.004300
0	0	6	0.011260
0	1	6	0.030460
0	2	6	0.062200
0	3	6	0.093280
0	4	6	0.106900
0	5	6	0.093280
0	6	6	0.062200
0	7	6	0.030460
0	8	6	0.011260
1	0	6	0.030460
1	1	6	0.088390
1	2	6	0.191740
1	3	6	0.304210
1	4	6	0.350410
1	5	6	0.304210
1	6	6	0.191740
1	7	6	0.088390
1	8	6	0.030460
2	0	6	0.062200
2	1	6	0.191740
2	2	6	0.520990
2	3	6	0.879580
2	4	6	1.079290
2	5	6	0.879580
2	6	6	0.520990
2	7	6	0.191740
2	8	6	0.062200
3	0	6	0.093280
3	1	6	0.304210
3	2	6	0.879580
3	3	6	2.300680
3	4	6	2.664160
3	5	6	2.300680
3	6	6	0.879580
3	7	6	0.304210
3	8	6	0.093280
4	0	6	0.106900
4	1	6	0.350410
4	2	6	1.079290
4	3	6	2.664160
4	4	6	10.000000
4	5	6	2.664160
4	6	6	1.079290
4	7	6	0.350410
4	8	6	0.106900
5	0	6	0.093280
5	1	6	0.304210
5	2	6	0.879580
5	3	6	2.300680
5	4	6	2.664160
5	5	6	2.300680
5	6	6	0.879580
5	7	6	0.304210
5	8	6	0.093280
6	0	6	0.062200
6	1	6	0.191740
6	2	6	0.520990
6	3	6	0.879580
6	4	6	1.079290
6	5	6	0.879580
6	6	6	0.520990
6	7	6	0.191740
6	8	6	0.062200
7	0	6	0.030460
7	1	6	0.088390
7	2	6	0.191740
7	3	6	0.304210
7	4	6	0.350410
7	5	6	0.304210
7	6	6	0.191740
7	7	6	0.088390
7	8	6	0.030460
8	0	6	0.011260
8	1	6	0.030460
8	2	6	0.062200
8	3	6	0.093280
8	4	6	0.106900
8	5	6	0.093280
8	6	6	0.062200
8	7	6	0.030460
8	8	6	0.011260
0	0	7	0.022813
0	1	7	0.053635
0	2	7	0.101908
0	3	7	0.148186
0	4	7	0.167989
0	5	7	0.148186
0	6	7	0.101908
0	7	7	0.053635
0	8	7	0.022813
1	0	7	0.053635
1	1	7	0.127783
1	2	7	0.255433
1	3	7	0.389281
1	4	7	0.444115
1	5	7	0.389281
1	6	7	0.255433
1	7	7	0.127783
1	8	7	0.053635
2	0	7	0.101908
2	1	7	0.255433
2	2	7	0.618211
2	3	7	1.005022
2	4	7	1.214209
2	5	7	1.005022
2	6	7	0.618211
2	7	7	0.255433
2	8	7	0.101908
3	0	7	0.148186
3	1	7	0.389281
3	2	7	1.005022
3	3	7	2.436841
3	4	7	2.809645
3	5	7	2.436841
3	6	7	1.005022
3	7	7	0.389281
3	8	7	0.148186
4	0	7	0.167989
4	1	7	0.444115
4	2	7	1.214209
4	3	7	2.809645
4	4	7	10.000000
4	5	7	2.809645
4	6	7	1.214209
4	7	7	0.444115
4	8	7	0.167989
5	0	7	0.148186
5	1	7	0.389281
5	2	7	1.005022
5	3	7	2.436841
5	4	7	2.809645
5	5	7	2.436841
5	6	7	1.005022
5	7	7	0.389281
5	8	7	0.148186
6	0	7	0.101908
6	1	7	0.255433
6	2	7	0.618211
6	3	7	1.005022
6	4	7	1.214209
6	5	7	1.005022
6	6	7	0.618211
6	7	7	0.255433
6	8	7	0.101908
7	0	7	0.053635
7	1	7	0.127783
7	2	7	0.255433
7	3	7	0.389281
7	4	7	0.444115
7	5	7	0.389281
7	6	7	0.255433
7	7	7	0.127783
7	8	7	0.053635
8	0	7	0.022813
8	1	7	0.053635
8	2	7	0.101908
8	3	7	0.148186
8	4	7	0.167989
8	5	7	0.148186
8	6	7	0.101908
8	7	7	0.053635
8	8	7	0.022813
0	0	8	0.039474
0	1	8	0.082975
0	2	8	0.148386
0	3	8	0.209966
0	4	8	0.235899
0	5	8	0.209966
0	6	8	0.148386
0	7	8	0.082975
0	8	8	0.039474
1	0	8	0.082975
1	1	8	0.171854
1	2	8	0.321033
1	3	8	0.473364
1	4	8	0.535541
1	5	8	0.473364
1	6	8	0.321033
1	7	8	0.171854
1	8	8	0.082975
2	0	8	0.148386
2	1	8	0.321033
2	2	8	0.710052
2	3	8	1.118280
2	4	8	1.334447
2	5	8	1.118280
2	6	8	0.710052
2	7	8	0.321033
2	8	8	0.148386
3	0	8	0.209966
3	1	8	0.473364
3	2	8	1.118280
3	3	8	2.554965
3	4	8	2.933651
3	5	8	2.554965
3	6	8	1.118280
3	7	8	0.473364
3	8	8	0.209966
4	0	8	0.235899
4	1	8	0.535541
4	2	8	1.334447
4	3	8	2.933651
4	4	8	10.000000
4	5	8	2.933651
4	6	8	1.334447
4	7	8	0.535541
4	8	8	0.235899
5	0	8	0.209966
5	1	8	0.473363
5	2	8	1.118280
5	3	8	2.554965
5	4	8	2.933651
5	5	8	2.554965
5	6	8	1.118280
5	7	8	0.473363
5	8	8	0.209966
6	0	8	0.148386
6	1	8	0.321033
6	2	8	0.710052
6	3	8	1.118280
6	4	8	1.334447
6	5	8	1.118280
6	6	8	0.710052
6	7	8	0.321033
6	8	8	0.148386
7	0	8	0.082975
7	1	8	0.171854
7	2	8	0.321033
7	3	8	0.473363
7	4	8	0.535541
7	5	8	0.473364
7	6	8	0.321032
7	7	8	0.171854
7	8	8	0.082975
8	0	8	0.039474
8	1	8	0.082975
8	2	8	0.148386
8	3	8	0.209966
8	4	8	0.235899
8	5	8	0.209966
8	6	8	0.148386
8	7	8	0.082975
8	8	8	0.039474
0	0	9	0.061412
0	1	9	0.117860
0	2	9	0.200112
0	3	9	0.276405
0	4	9	0.308170
0	5	9	0.276405
0	6	9	0.200112
0	7	9	0.117860
0	8	9	0.061412
1	0	9	0.117860
1	1	9	0.219802
1	2	9	0.387797
1	3	9	0.556033
1	4	9	0.624465
1	5	9	0.556033
1	6	9	0.387797
1	7	9	0.219802
1	8	9	0.117860
2	0	9	0.200112
2	1	9	0.387797
2	2	9	0.797227
2	3	9	1.221789
2	4	9	1.443130
2	5	9	1.221789
2	6	9	0.797228
2	7	9	0.387797
2	8	9	0.200112
3	0	9	0.276405
3	1	9	0.556033
3	2	9	1.221789
3	3	9	2.659274
3	4	9	3.041554
3	5	9	2.659274
3	6	9	1.221789
3	7	9	0.556033
3	8	9	0.276405
4	0	9	0.308170
4	1	9	0.624465
4	2	9	1.443130
4	3	9	3.041554
4	4	9	10.000000
4	5	9	3.041554
4	6	9	1.443130
4	7	9	0.624465
4	8	9	0.308170
5	0	9	0.276405
5	1	9	0.556033
5	2	9	1.221789
5	3	9	2.659274
5	4	9	3.041554
5	5	9	2.659274
5	6	9	1.221789
5	7	9	0.556033
5	8	9	0.276405
6	0	9	0.200112
6	1	9	0.387797
6	2	9	0.797228
6	3	9	1.221789
6	4	9	1.443130
6	5	9	1.221789
6	6	9	0.797228
6	7	9	0.387797
6	8	9	0.200112
7	0	9	0.117860
7	1	9	0.219802
7	2	9	0.387797
7	3	9	0.556033
7	4	9	0.624465
7	5	9	0.556033
7	6	9	0.387797
7	7	9	0.219802
7	8	9	0.117860
8	0	9	0.061412
8	1	9	0.117860
8	2	9	0.200112
8	3	9	0.276405
8	4	9	0.308170
8	5	9	0.276405
8	6	9	0.200112
8	7	9	0.117860
8	8	9	0.061412
0	0	10	0.088541
0	1	10	0.157628
0	2	10	0.255846
0	3	10	0.345860
0	4	10	0.383019
0	5	10	0.345860
0	6	10	0.255846
0	7	10	0.157628
0	8	10	0.088541
1	0	10	0.157628
1	1	10	0.270978
1	2	10	0.455262
1	3	10	0.637116
1	4	10	0.710868
1	5	10	0.637116
1	6	10	0.455262
1	7	10	0.270978
1	8	10	0.157628
2	0	10	0.255846
2	1	10	0.455262
2	2	10	0.880477
2	3	10	1.317485
2	4	10	1.542647
2	5	10	1.317485
2	6	10	0.880477
2	7	10	0.455262
2	8	10	0.255846
3	0	10	0.345860
3	1	10	0.637116
3	2	10	1.317485
3	3	10	2.752872
3	4	10	3.137147
3	5	10	2.752872
3	6	10	1.317485
3	7	10	0.637116
3	8	10	0.345860
4	0	10	0.383019
4	1	10	0.710868
4	2	10	1.542647
4	3	10	3.137147
4	4	10	10.000000
4	5	10	3.137147
4	6	10	1.542647
4	7	10	0.710868
4	8	10	0.383019
5	0	10	0.345860
5	1	10	0.637116
5	2	10	1.317485
5	3	10	2.752872
5	4	10	3.137147
5	5	10	2.752872
5	6	10	1.317485
5	7	10	0.637116
5	8	10	0.345860
6	0	10	0.255846
6	1	10	0.455262
6	2	10	0.880477
6	3	10	1.317485
6	4	10	1.542647
6	5	10	1.317485
6	6	10	0.880477
6	7	10	0.455262
6	8	10	0.255846
7	0	10	0.157628
7	1	10	0.270978
7	2	10	0.455262
7	3	10	0.637116
7	4	10	0.710868
7	5	10	0.637116
7	6	10	0.455262
7	7	10	0.270978
7	8	10	0.157628
8	0	10	0.088541
8	1	10	0.157628
8	2	10	0.255846
8	3	10	0.345860
8	4	10	0.383019
8	5	10	0.345860
8	6	10	0.255846
8	7	10	0.157628
8	8	10	0.088541
0	0	11	0.120602
0	1	11	0.201640
0	2	11	0.314607
0	3	11	0.417141
0	4	11	0.459192
0	5	11	0.417141
0	6	11	0.314607
0	7	11	0.201640
0	8	11	0.120602
1	0	11	0.201640
1	1	11	0.324845
1	2	11	0.523118
1	3	11	0.716570
1	4	11	0.794832
1	5	11	0.716570
1	6	11	0.523118
1	7	11	0.324845
1	8	11	0.201640
2	0	11	0.314607
2	1	11	0.523118
2	2	11	0.960453
2	3	11	1.406884
2	4	11	1.634826
2	5	11	1.406884
2	6	11	0.960453
2	7	11	0.523118
2	8	11	0.314607
3	0	11	0.417141
3	1	11	0.716570
3	2	11	1.406885
3	3	11	2.838078
3	4	11	3.223195
3	5	11	2.838078
3	6	11	1.406884
3	7	11	0.716570
3	8	11	0.417141
4	0	11	0.459192
4	1	11	0.794832
4	2	11	1.634826
4	3	11	3.223195
4	4	11	10.000000
4	5	11	3.223195
4	6	11	1.634826
4	7	11	0.794833
4	8	11	0.459192
5	0	11	0.417141
5	1	11	0.716570
5	2	11	1.406884
5	3	11	2.838078
5	4	11	3.223195
5	5	11	2.838078
5	6	11	1.406884
5	7	11	0.716570
5	8	11	0.417141
6	0	11	0.314607
6	1	11	0.523118
6	2	11	0.960453
6	3	11	1.406884
6	4	11	1.634826
6	5	11	1.406884
6	6	11	0.960453
6	7	11	0.523118
6	8	11	0.314607
7	0	11	0.201640
7	1	11	0.324845
7	2	11	0.523118
7	3	11	0.716570
7	4	11	0.794832
7	5	11	0.716570
7	6	11	0.523118
7	7	11	0.324845
7	8	11	0.201640
8	0	11	0.120602
8	1	11	0.201640
8	2	11	0.314607
8	3	11	0.417141
8	4	11	0.459192
8	5	11	0.417141
8	6	11	0.314607
8	7	11	0.201640
8	8	11	0.120602
0	0	12	0.157234
0	1	12	0.249301
0	2	12	0.375635
0	3	12	0.489402
0	4	12	0.535821
0	5	12	0.489402
0	6	12	0.375635
0	7	12	0.249301
0	8	12	0.157234
1	0	12	0.249301
1	1	12	0.380947
1	2	12	0.591149
1	3	12	0.794419
1	4	12	0.876487
1	5	12	0.794419
1	6	12	0.591149
1	7	12	0.380947
1	8	12	0.249301
2	0	12	0.375635
2	1	12	0.591149
2	2	12	1.037697
2	3	12	1.491172
2	4	12	1.721074
2	5	12	1.491172
2	6	12	1.037697
2	7	12	0.591149
2	8	12	0.375635
3	0	12	0.489402
3	1	12	0.794419
3	2	12	1.491172
3	3	12	2.916642
3	4	12	3.301753
3	5	12	2.916642
3	6	12	1.491172
3	7	12	0.794419
3	8	12	0.489402
4	0	12	0.535821
4	1	12	0.876487
4	2	12	1.721074
4	3	12	3.301753
4	4	12	10.000000
4	5	12	3.301753
4	6	12	1.721074
4	7	12	0.876487
4	8	12	0.535821
5	0	12	0.489402
5	1	12	0.794419
5	2	12	1.491172
5	3	12	2.916642
5	4	12	3.301753
5	5	12	2.916642
5	6	12	1.491172
5	7	12	0.794419
5	8	12	0.489402
6	0	12	0.375635
6	1	12	0.591149
6	2	12	1.037697
6	3	12	1.491172
6	4	12	1.721074
6	5	12	1.491172
6	6	12	1.037697
6	7	12	0.591149
6	8	12	0.375635
7	0	12	0.249301
7	1	12	0.380947
7	2	12	0.591149
7	3	12	0.794419
7	4	12	0.876487
7	5	12	0.794419
7	6	12	0.591149
7	7	12	0.380947
7	8	12	0.249301
8	0	12	0.157234
8	1	12	0.249301
8	2	12	0.375635
8	3	12	0.489402
8	4	12	0.535821
8	5	12	0.489402
8	6	12	0.375635
8	7	12	0.249301
8	8	12	0.157234
0	0	13	0.198019
0	1	13	0.300077
0	2	13	0.438339
0	3	13	0.562052
0	4	13	0.612324
0	5	13	0.562052
0	6	13	0.438339
0	7	13	0.300077
0	8	13	0.198019
1	0	13	0.300077
1	1	13	0.438900
1	2	13	0.659202
1	3	13	0.870728
1	4	13	0.955986
1	5	13	0.870728
1	6	13	0.659202
1	7	13	0.438900
1	8	13	0.300077
2	0	13	0.438339
2	1	13	0.659202
2	2	13	1.112647
2	3	13	1.571274
2	4	13	1.802486
2	5	13	1.571274
2	6	13	1.112647
2	7	13	0.659202
2	8	13	0.438339
3	0	13	0.562052
3	1	13	0.870728
3	2	13	1.571274
3	3	13	2.989898
3	4	13	3.374372
3	5	13	2.989898
3	6	13	1.571274
3	7	13	0.870728
3	8	13	0.562052
4	0	13	0.612324
4	1	13	0.955986
4	2	13	1.802486
4	3	13	3.374372
4	4	13	10.000000
4	5	13	3.374372
4	6	13	1.802486
4	7	13	0.955986
4	8	13	0.612324
5	0	13	0.562052
5	1	13	0.870728
5	2	13	1.571274
5	3	13	2.989898
5	4	13	3.374372
5	5	13	2.989898
5	6	13	1.571274
5	7	13	0.870728
5	8	13	0.562052
6	0	13	0.438339
6	1	13	0.659202
6	2	13	1.112647
6	3	13	1.571274
6	4	13	1.802486
6	5	13	1.571274
6	6	13	1.112647
6	7	13	0.659202
6	8	13	0.438339
7	0	13	0.300077
7	1	13	0.438900
7	2	13	0.659202
7	3	13	0.870728
7	4	13	0.955986
7	5	13	0.870728
7	6	13	0.659202
7	7	13	0.438900
7	8	13	0.300077
8	0	13	0.198019
8	1	13	0.300077
8	2	13	0.438339
8	3	13	0.562052
8	4	13	0.612324
8	5	13	0.562052
8	6	13	0.438339
8	7	13	0.300077
8	8	13	0.198019
0	0	14	0.242518
0	1	14	0.353492
0	2	14	0.502266
0	3	14	0.634684
0	4	14	0.688316
0	5	14	0.634684
0	6	14	0.502266
0	7	14	0.353492
0	8	14	0.242518
1	0	14	0.353492
1	1	14	0.498370
1	2	14	0.727162
1	3	14	0.945576
1	4	14	1.033489
1	5	14	0.945576
1	6	14	0.727162
1	7	14	0.498370
1	8	14	0.353492
2	0	14	0.502266
2	1	14	0.727162
2	2	14	1.185650
2	3	14	1.647914
2	4	14	1.879913
2	5	14	1.647914
2	6	14	1.185650
2	7	14	0.727162
2	8	14	0.502266
3	0	14	0.634684
3	1	14	0.945576
3	2	14	1.647914
3	3	14	3.058871
3	4	14	3.442232
3	5	14	3.058871
3	6	14	1.647914
3	7	14	0.945576
3	8	14	0.634684
4	0	14	0.688316
4	1	14	1.033489
4	2	14	1.879913
4	3	14	3.442232
4	4	14	10.000000
4	5	14	3.442232
4	6	14	1.879913
4	7	14	1.033489
4	8	14	0.688316
5	0	14	0.634684
5	1	14	0.945576
5	2	14	1.647914
5	3	14	3.058871
5	4	14	3.442232
5	5	14	3.058871
5	6	14	1.647914
5	7	14	0.945576
5	8	14	0.634684
6	0	14	0.502266
6	1	14	0.727162
6	2	14	1.185650
6	3	14	1.647914
6	4	14	1.879913
6	5	14	1.647914
6	6	14	1.185650
6	7	14	0.727162
6	8	14	0.502266
7	0	14	0.353492
7	1	14	0.498370
7	2	14	0.727162
7	3	14	0.945576
7	4	14	1.033489
7	5	14	0.945576
7	6	14	0.727162
7	7	14	0.498370
7	8	14	0.353492
8	0	14	0.242518
8	1	14	0.353492
8	2	14	0.502266
8	3	14	0.634684
8	4	14	0.688316
8	5	14	0.634684
8	6	14	0.502266
8	7	14	0.353492
8	8	14	0.242518
0	0	15	0.290298
0	1	15	0.409127
0	2	15	0.567061
0	3	15	0.707023
0	4	15	0.763559
0	5	15	0.707023
0	6	15	0.567061
0	7	15	0.409127
0	8	15	0.290298
1	0	15	0.409127
1	1	15	0.559075
1	2	15	0.794944
1	3	15	1.019055
1	4	15	1.109156
1	5	15	1.019055
1	6	15	0.794944
1	7	15	0.559075
1	8	15	0.409127
2	0	15	0.567061
2	1	15	0.794944
2	2	15	1.256985
2	3	15	1.721664
2	4	15	1.954027
2	5	15	1.721664
2	6	15	1.256985
2	7	15	0.794944
2	8	15	0.567061
3	0	15	0.707023
3	1	15	1.019055
3	2	15	1.721664
3	3	15	3.124351
3	4	15	3.506241
3	5	15	3.124351
3	6	15	1.721663
3	7	15	1.019055
3	8	15	0.707023
4	0	15	0.763559
4	1	15	1.109156
4	2	15	1.954027
4	3	15	3.506241
4	4	15	10.000000
4	5	15	3.506241
4	6	15	1.954027
4	7	15	1.109156
4	8	15	0.763559
5	0	15	0.707023
5	1	15	1.019055
5	2	15	1.721664
5	3	15	3.124351
5	4	15	3.506241
5	5	15	3.124351
5	6	15	1.721663
5	7	15	1.019055
5	8	15	0.707023
6	0	15	0.567061
6	1	15	0.794944
6	2	15	1.256985
